token,path,amount_in,amount_out,amount_path,profit
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x3f2eea452d4717dea05dbe55e1bfaf020294dd97, 0x684b00a5773679f88598a19976fbeb25a68e9a5f, 0x8d553f9ca5fe1b749b1e2a5d9999dc2ab59e6ef7, 0x34d00a06161a5728845a3f83acd28488de57db00",78218059341378240,80550796669512785,"[78218059341378240, 3712714385234241183618, 165153226, 25024932590339, 80550796669512785]",2332737328134545
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x3f2eea452d4717dea05dbe55e1bfaf020294dd97, 0x684b00a5773679f88598a19976fbeb25a68e9a5f, 0xb76bcf6b873cbd749854a90d477e6fe1fcbe86a6, 0xab3b031512a08c85d52c6e7c4f50170f01bf19e8",14904723715016930,14993597837707463,"[14904723715016930, 716144274368872800640, 31864967, 8324601336963478654042, 14993597837707463]",88874122690533
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x3f2eea452d4717dea05dbe55e1bfaf020294dd97, 0x684b00a5773679f88598a19976fbeb25a68e9a5f, 0x5ed0dde7441efcd728e31cfd055c4c7efe20a57b, 0x4c083084c9d50334b343c44ec97d16011303cc73",35921444957412120,36263419899331177,"[35921444957412120, 1718963023225299545446, 76478645, 2254240848854584884603, 36263419899331177]",341974941919057
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x3f2eea452d4717dea05dbe55e1bfaf020294dd97, 0x684b00a5773679f88598a19976fbeb25a68e9a5f, 0x4cd36d6f32586177e36179a810595a33163a20bf, 0x7dd3f5705504002dc946aeafe6629b9481b72272",48809300368811200,49328832039952416,"[48809300368811200, 2329899674904936841407, 103654206, 138344020106465920382, 49328832039952416]",519531671141216
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x3f2eea452d4717dea05dbe55e1bfaf020294dd97, 0x684b00a5773679f88598a19976fbeb25a68e9a5f, 0x05a4fa8d7672bafc097223ce1188fa8940db2ddf, 0x7bfc76198fa4352d059f0edb9e8f9e0a0b755c09",26686090008495336,26900103045466781,"[26686090008495336, 1279298500554485465689, 56919723, 544101800599351877604, 26900103045466781]",214013036971445
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x3f2eea452d4717dea05dbe55e1bfaf020294dd97, 0x684b00a5773679f88598a19976fbeb25a68e9a5f, 0x7948548e3bf65a435413c05e818c61b3e673ae63, 0x1069cea8fa5e8a081536adecd62a7347d325e977",21885339448712968,22047796151563419,"[21885339448712968, 1050130393593580221131, 46724331, 10931624970627444124946, 22047796151563419]",162456702850451
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x3f2eea452d4717dea05dbe55e1bfaf020294dd97, 0x684b00a5773679f88598a19976fbeb25a68e9a5f, 0x3fa5db0910afc2a1e6de45039ea217410fb8641d, 0xa14e051af256157ce093aa54cb3b2f775358f559",67610383505450256,68614091288907345,"[67610383505450256, 3215733639366118784255, 143052372, 175230659561203686776, 68614091288907345]",1003707783457089
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x3f2eea452d4717dea05dbe55e1bfaf020294dd97, 0x684b00a5773679f88598a19976fbeb25a68e9a5f, 0xa1db2fc9b2ceaf3cdf41fd11ffcb38404eae3906, 0x99920e0ba2b8aead4d10de769b28ecc29693c011",38989779512953760,39645311279972072,"[38989779512953760, 1864689819991449808232, 82961108, 3107019671666991004034, 39645311279972072]",655531767018312
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x3f2eea452d4717dea05dbe55e1bfaf020294dd97, 0x684b00a5773679f88598a19976fbeb25a68e9a5f, 0x4d7b070e3d625a4b8a40570fc1a6e8c4f7d333ff, 0xf2498cf36ede4e28c188042a0f2fdf9d89aa4ba8",61576475022195440,62456636208304908,"[61576475022195440, 2932135872884524072590, 130439823, 19315827712805, 62456636208304908]",880161186109468
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x3f2eea452d4717dea05dbe55e1bfaf020294dd97, 0x684b00a5773679f88598a19976fbeb25a68e9a5f, 0x4620bee6e5bd679b0242bf0bd6291b0ac45b909b, 0xf7bb3cbe60e63bb3d5dc40fb48f1857b40660b2f",10309717616758406,10360150389429774,"[10309717616758406, 495803927375821380869, 22061323, 74978495076060814928, 10360150389429774]",50432772671368
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x3f2eea452d4717dea05dbe55e1bfaf020294dd97, 0x684b00a5773679f88598a19976fbeb25a68e9a5f, 0x03dff868e1c7837bf578078530acb94efc45681f, 0xbddffcbfba99ff4d27da2f4a9e40e83829133a49",34338074408866,33890054497712,"[34338074408866, 1654645226957149214, 73628, 40112333441813154584347, 33890054497712]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x7fdeb46b3a0916630f36e886d675602b1007fcbb, 0x1e49768714e438e789047f48fd386686a5707db2, 0xd02ac36f729b867174e7361d5f272c542c71ad73, 0xb61680ef4ea45a749e6e2baef4238a7eade781b9",34338074408866,32282440264174,"[34338074408866, 229111815040548316, 70003, 7812134213926465010, 32282440264174]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x7fdeb46b3a0916630f36e886d675602b1007fcbb, 0x1e49768714e438e789047f48fd386686a5707db2, 0xde93684627d4e34d6ef96adf5bcabf10bbd8dd81, 0x30bc873193466dc59fc08159460c49f26f609795",34338074408866,32993872088589,"[34338074408866, 229111815040548316, 70003, 73315, 32993872088589]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x7fdeb46b3a0916630f36e886d675602b1007fcbb, 0x1e49768714e438e789047f48fd386686a5707db2, 0x9e251daeb17981477509779612dc2ffa8075aa8e, 0xb079d6be3faf5771e354586dbc47d0a3d37c34fb",34338074408866,33819281781718,"[34338074408866, 229111815040548316, 70003, 23547539, 33819281781718]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x7fdeb46b3a0916630f36e886d675602b1007fcbb, 0x1e49768714e438e789047f48fd386686a5707db2, 0xfcd13ea0b906f2f87229650b8d93a51b2e839ebd, 0xc0067d751fb1172dbab1fa003efe214ee8f419b6",34338074408866,33454227075437,"[34338074408866, 229111815040548316, 70003, 92033396, 33454227075437]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x7fdeb46b3a0916630f36e886d675602b1007fcbb, 0x1e49768714e438e789047f48fd386686a5707db2, 0x4bb0925fa50da9b4c8936869433b48e78ccc5c13, 0xe45b4a84e0ad24b8617a489d743c52b84b7acebe",34338074408866,33340639701736,"[34338074408866, 229111815040548316, 70003, 27347414, 33340639701736]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x7fdeb46b3a0916630f36e886d675602b1007fcbb, 0x1e49768714e438e789047f48fd386686a5707db2, 0xde6faedbcae38eec6d33ad61473a04a6dd7f6e28, 0xbaa48ef52fe0cf3a2682c1247b18d4274a988132",34338074408866,33327518177464,"[34338074408866, 229111815040548316, 70003, 5191727413604418707, 33327518177464]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x7fdeb46b3a0916630f36e886d675602b1007fcbb, 0x1e49768714e438e789047f48fd386686a5707db2, 0x3a925503970d40d36d2329e3846e09fcfc9b6acb, 0x424485f89ea52839fdb30640eb7dd7e0078e12fb",34338074408866,33704489978262,"[34338074408866, 229111815040548316, 70003, 106545309749888745, 33704489978262]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x7fdeb46b3a0916630f36e886d675602b1007fcbb, 0x1e49768714e438e789047f48fd386686a5707db2, 0x6d7a7b251a6cac43f1798494d847e6d333f9ffca, 0x17202e8e31fe0eebdb401b2e11492f5be52c8312",34338074408866,33310515961117,"[34338074408866, 229111815040548316, 70003, 48815651532640900164197, 33310515961117]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x7fdeb46b3a0916630f36e886d675602b1007fcbb, 0x1e49768714e438e789047f48fd386686a5707db2, 0x6f118ecebc31a5ffe49b87c47ea80f93a2af0a8a, 0xa14e051af256157ce093aa54cb3b2f775358f559",34338074408866,33519777036518,"[34338074408866, 229111815040548316, 70003, 85505481336370935, 33519777036518]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x7fdeb46b3a0916630f36e886d675602b1007fcbb, 0x1e49768714e438e789047f48fd386686a5707db2, 0x700fc86c46299cf2a8fd86edadae3f57014351b0, 0x52127470de72e5ef77ca962d23125cbe096e2d81",34338074408866,33486005710319,"[34338074408866, 229111815040548316, 70003, 335446695068245610823, 33486005710319]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x7fdeb46b3a0916630f36e886d675602b1007fcbb, 0x1e49768714e438e789047f48fd386686a5707db2, 0xd6e1720b9a3bce9925e29f6b05204748097d287b, 0x8d7a93e896784a64c17a11f29067bd5416df7d60",34338074408866,33407153884643,"[34338074408866, 229111815040548316, 70003, 27573207395623784072, 33407153884643]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x7fdeb46b3a0916630f36e886d675602b1007fcbb, 0x1e49768714e438e789047f48fd386686a5707db2, 0xe24ab719209a9844e59dbfeee91ce7d8d482532e, 0xdd97fce8441dabf221b330269750b18ba82b0cd6",34338074408866,33876204985476,"[34338074408866, 229111815040548316, 70003, 162750458822469781197, 33876204985476]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x7fdeb46b3a0916630f36e886d675602b1007fcbb, 0x1e49768714e438e789047f48fd386686a5707db2, 0x7c30ffc4fea98deb6aad172d6e3d673c962c13f5, 0xdb101efaebe66f629c6451b8b1bccf8d07a11e60",25628634923098480,25749997569886309,"[25628634923098480, 170921850291053685468, 52213316, 7068600552719460523, 25749997569886309]",121362646787829
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x97524f602706cdb64f9dfa71909ace06e98200b6, 0xcd7989894bc033581532d2cd88da5db0a4b12859, 0x7ac54407a88599612b7ed37cc3144242d1006bcb, 0x9e0f4648d2cc986196580184ed9459aba16262bf",34338074408866,33998648808210,"[34338074408866, 16008605557392963, 190, 82807340450, 33998648808210]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x97524f602706cdb64f9dfa71909ace06e98200b6, 0xcd7989894bc033581532d2cd88da5db0a4b12859, 0x56b9f76ae3c872818f9250a700a2626240ae0169, 0xc3d7aa944105d3fafe07fc1822102449c916a8d0",34338074408866,33881265499497,"[34338074408866, 16008605557392963, 190, 938632264171734542, 33881265499497]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x97524f602706cdb64f9dfa71909ace06e98200b6, 0xcd7989894bc033581532d2cd88da5db0a4b12859, 0x5548f847fd9a1d3487d5fbb2e8d73972803c4cce, 0x17ec169b5c1d0cb37dc66c4cf7d1855638408f70",34338074408866,33229936401837,"[34338074408866, 16008605557392963, 190, 152680672413500469157, 33229936401837]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x97524f602706cdb64f9dfa71909ace06e98200b6, 0xcd7989894bc033581532d2cd88da5db0a4b12859, 0xc149d5bbbf636006739754660efee3daa1335dfe, 0xdd97fce8441dabf221b330269750b18ba82b0cd6",34338074408866,33622763593848,"[34338074408866, 16008605557392963, 190, 161532855393351536921, 33622763593848]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x97524f602706cdb64f9dfa71909ace06e98200b6, 0xcd7989894bc033581532d2cd88da5db0a4b12859, 0x542c3b73d9d6aff394e729c9da62872fd59cfb7a, 0xdd5c8950cba7de3e63b1efbac0f67073a1c8a88e",34338074408866,32965832022376,"[34338074408866, 16008605557392963, 190, 36205520750, 32965832022376]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x34d00a06161a5728845a3f83acd28488de57db00, 0x8d553f9ca5fe1b749b1e2a5d9999dc2ab59e6ef7, 0xe93dc496dbc669d7ee4f03b0eb0a10bb13a4b2a4, 0xc5ed7350e0fb3f780c756ba7d5d8539dc242a414",34338074408866,32380569096319,"[34338074408866, 10575352190, 68595, 2402840284208257958, 32380569096319]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x34d00a06161a5728845a3f83acd28488de57db00, 0x8d553f9ca5fe1b749b1e2a5d9999dc2ab59e6ef7, 0x819de42d3ab832eaf7111a222a8a5a7419f13b48, 0x92cc4300b9fd36242900bca782b2e9e000bd5099",34338074408866,32604252312243,"[34338074408866, 10575352190, 68595, 23862144077491388, 32604252312243]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x34d00a06161a5728845a3f83acd28488de57db00, 0x8d553f9ca5fe1b749b1e2a5d9999dc2ab59e6ef7, 0xb76bcf6b873cbd749854a90d477e6fe1fcbe86a6, 0xab3b031512a08c85d52c6e7c4f50170f01bf19e8",34338074408866,32372947915666,"[34338074408866, 10575352190, 68595, 17955663735758345892, 32372947915666]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x34d00a06161a5728845a3f83acd28488de57db00, 0x8d553f9ca5fe1b749b1e2a5d9999dc2ab59e6ef7, 0x5ed0dde7441efcd728e31cfd055c4c7efe20a57b, 0x4c083084c9d50334b343c44ec97d16011303cc73",34338074408866,32602399471707,"[34338074408866, 10575352190, 68595, 2026224422025230372, 32602399471707]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x34d00a06161a5728845a3f83acd28488de57db00, 0x8d553f9ca5fe1b749b1e2a5d9999dc2ab59e6ef7, 0x4cd36d6f32586177e36179a810595a33163a20bf, 0x7dd3f5705504002dc946aeafe6629b9481b72272",34338074408866,32675072721446,"[34338074408866, 10575352190, 68595, 91570828495883832, 32675072721446]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x34d00a06161a5728845a3f83acd28488de57db00, 0x8d553f9ca5fe1b749b1e2a5d9999dc2ab59e6ef7, 0x05a4fa8d7672bafc097223ce1188fa8940db2ddf, 0x7bfc76198fa4352d059f0edb9e8f9e0a0b755c09",34338074408866,32505310117576,"[34338074408866, 10575352190, 68595, 655896882131079518, 32505310117576]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x34d00a06161a5728845a3f83acd28488de57db00, 0x8d553f9ca5fe1b749b1e2a5d9999dc2ab59e6ef7, 0x7948548e3bf65a435413c05e818c61b3e673ae63, 0x1069cea8fa5e8a081536adecd62a7347d325e977",34338074408866,32467215842353,"[34338074408866, 10575352190, 68595, 16090319641319530218, 32467215842353]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x34d00a06161a5728845a3f83acd28488de57db00, 0x8d553f9ca5fe1b749b1e2a5d9999dc2ab59e6ef7, 0x3fa5db0910afc2a1e6de45039ea217410fb8641d, 0xa14e051af256157ce093aa54cb3b2f775358f559",34338074408866,32947395654872,"[34338074408866, 10575352190, 68595, 84045394869809553, 32947395654872]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x34d00a06161a5728845a3f83acd28488de57db00, 0x8d553f9ca5fe1b749b1e2a5d9999dc2ab59e6ef7, 0xa1db2fc9b2ceaf3cdf41fd11ffcb38404eae3906, 0x99920e0ba2b8aead4d10de769b28ecc29693c011",34338074408866,33075453681049,"[34338074408866, 10575352190, 68595, 2574925888962988958, 33075453681049]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x34d00a06161a5728845a3f83acd28488de57db00, 0x8d553f9ca5fe1b749b1e2a5d9999dc2ab59e6ef7, 0x4d7b070e3d625a4b8a40570fc1a6e8c4f7d333ff, 0xf2498cf36ede4e28c188042a0f2fdf9d89aa4ba8",34338074408866,32911291275723,"[34338074408866, 10575352190, 68595, 10168903105, 32911291275723]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x34d00a06161a5728845a3f83acd28488de57db00, 0x8d553f9ca5fe1b749b1e2a5d9999dc2ab59e6ef7, 0x4620bee6e5bd679b0242bf0bd6291b0ac45b909b, 0xf7bb3cbe60e63bb3d5dc40fb48f1857b40660b2f",34338074408866,32303731642200,"[34338074408866, 10575352190, 68595, 233306130908283893, 32303731642200]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x34d00a06161a5728845a3f83acd28488de57db00, 0x8d553f9ca5fe1b749b1e2a5d9999dc2ab59e6ef7, 0x03dff868e1c7837bf578078530acb94efc45681f, 0xbddffcbfba99ff4d27da2f4a9e40e83829133a49",34338074408866,31573445843834,"[34338074408866, 10575352190, 68595, 37370384438574312210453, 31573445843834]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xc5ed7350e0fb3f780c756ba7d5d8539dc242a414, 0xe93dc496dbc669d7ee4f03b0eb0a10bb13a4b2a4, 0x819de42d3ab832eaf7111a222a8a5a7419f13b48, 0x92cc4300b9fd36242900bca782b2e9e000bd5099",34338074408866,34161858207818,"[34338074408866, 2532831964748700733, 71872, 25002112933418558, 34161858207818]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xc5ed7350e0fb3f780c756ba7d5d8539dc242a414, 0xe93dc496dbc669d7ee4f03b0eb0a10bb13a4b2a4, 0xb76bcf6b873cbd749854a90d477e6fe1fcbe86a6, 0xab3b031512a08c85d52c6e7c4f50170f01bf19e8",34338074408866,33919495519550,"[34338074408866, 2532831964748700733, 71872, 18813458716784810831, 33919495519550]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xc5ed7350e0fb3f780c756ba7d5d8539dc242a414, 0xe93dc496dbc669d7ee4f03b0eb0a10bb13a4b2a4, 0x5ed0dde7441efcd728e31cfd055c4c7efe20a57b, 0x4c083084c9d50334b343c44ec97d16011303cc73",34338074408866,34159915687054,"[34338074408866, 2532831964748700733, 71872, 2123023371962068404, 34159915687054]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xc5ed7350e0fb3f780c756ba7d5d8539dc242a414, 0xe93dc496dbc669d7ee4f03b0eb0a10bb13a4b2a4, 0x4cd36d6f32586177e36179a810595a33163a20bf, 0x7dd3f5705504002dc946aeafe6629b9481b72272",34338074408866,34236063217883,"[34338074408866, 2532831964748700733, 71872, 95945455819216827, 34236063217883]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xc5ed7350e0fb3f780c756ba7d5d8539dc242a414, 0xe93dc496dbc669d7ee4f03b0eb0a10bb13a4b2a4, 0x05a4fa8d7672bafc097223ce1188fa8940db2ddf, 0x7bfc76198fa4352d059f0edb9e8f9e0a0b755c09",34338074408866,34058186242139,"[34338074408866, 2532831964748700733, 71872, 687231138214275836, 34058186242139]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xc5ed7350e0fb3f780c756ba7d5d8539dc242a414, 0xe93dc496dbc669d7ee4f03b0eb0a10bb13a4b2a4, 0x7948548e3bf65a435413c05e818c61b3e673ae63, 0x1069cea8fa5e8a081536adecd62a7347d325e977",34338074408866,34018270050801,"[34338074408866, 2532831964748700733, 71872, 16859001990424694083, 34018270050801]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xc5ed7350e0fb3f780c756ba7d5d8539dc242a414, 0xe93dc496dbc669d7ee4f03b0eb0a10bb13a4b2a4, 0x3fa5db0910afc2a1e6de45039ea217410fb8641d, 0xa14e051af256157ce093aa54cb3b2f775358f559",48887634101056432,49018311777483810,"[48887634101056432, 3604194502584796354241, 102156406, 125144300678664711689, 49018311777483810]",130677676427378
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xc5ed7350e0fb3f780c756ba7d5d8539dc242a414, 0xe93dc496dbc669d7ee4f03b0eb0a10bb13a4b2a4, 0xa1db2fc9b2ceaf3cdf41fd11ffcb38404eae3906, 0x99920e0ba2b8aead4d10de769b28ecc29693c011",17664954532600882,17746603604994126,"[17664954532600882, 1302756079107759407722, 36952157, 1385688373824989902889, 17746603604994126]",81649072393244
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xc5ed7350e0fb3f780c756ba7d5d8539dc242a414, 0xe93dc496dbc669d7ee4f03b0eb0a10bb13a4b2a4, 0x4d7b070e3d625a4b8a40570fc1a6e8c4f7d333ff, 0xf2498cf36ede4e28c188042a0f2fdf9d89aa4ba8",31746795761775432,31814266833994226,"[31746795761775432, 2340920745278584846402, 66377262, 9834618817336, 31814266833994226]",67471072218794
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xc5ed7350e0fb3f780c756ba7d5d8539dc242a414, 0xe93dc496dbc669d7ee4f03b0eb0a10bb13a4b2a4, 0x4620bee6e5bd679b0242bf0bd6291b0ac45b909b, 0xf7bb3cbe60e63bb3d5dc40fb48f1857b40660b2f",34338074408866,33846968770740,"[34338074408866, 2532831964748700733, 71872, 244451874770776960, 33846968770740]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xc5ed7350e0fb3f780c756ba7d5d8539dc242a414, 0xe93dc496dbc669d7ee4f03b0eb0a10bb13a4b2a4, 0x03dff868e1c7837bf578078530acb94efc45681f, 0xbddffcbfba99ff4d27da2f4a9e40e83829133a49",34338074408866,33081796357190,"[34338074408866, 2532831964748700733, 71872, 39155675159278476425330, 33081796357190]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xc0067d751fb1172dbab1fa003efe214ee8f419b6, 0xfcd13ea0b906f2f87229650b8d93a51b2e839ebd, 0xd02ac36f729b867174e7361d5f272c542c71ad73, 0xb61680ef4ea45a749e6e2baef4238a7eade781b9",34338074408866,32739444733268,"[34338074408866, 93898930, 70994, 7922726614796690086, 32739444733268]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xc0067d751fb1172dbab1fa003efe214ee8f419b6, 0xfcd13ea0b906f2f87229650b8d93a51b2e839ebd, 0xde93684627d4e34d6ef96adf5bcabf10bbd8dd81, 0x30bc873193466dc59fc08159460c49f26f609795",34338074408866,33461001671143,"[34338074408866, 93898930, 70994, 74353, 33461001671143]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xc0067d751fb1172dbab1fa003efe214ee8f419b6, 0xfcd13ea0b906f2f87229650b8d93a51b2e839ebd, 0x9e251daeb17981477509779612dc2ffa8075aa8e, 0xb079d6be3faf5771e354586dbc47d0a3d37c34fb",34338074408866,34298046199278,"[34338074408866, 93898930, 70994, 23880891, 34298046199278]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xc0067d751fb1172dbab1fa003efe214ee8f419b6, 0xfcd13ea0b906f2f87229650b8d93a51b2e839ebd, 0x4bb0925fa50da9b4c8936869433b48e78ccc5c13, 0xe45b4a84e0ad24b8617a489d743c52b84b7acebe",34338074408866,33812627972350,"[34338074408866, 93898930, 70994, 27734559, 33812627972350]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xc0067d751fb1172dbab1fa003efe214ee8f419b6, 0xfcd13ea0b906f2f87229650b8d93a51b2e839ebd, 0xde6faedbcae38eec6d33ad61473a04a6dd7f6e28, 0xbaa48ef52fe0cf3a2682c1247b18d4274a988132",34338074408866,33799317912404,"[34338074408866, 93898930, 70994, 5265224215245215560, 33799317912404]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xc0067d751fb1172dbab1fa003efe214ee8f419b6, 0xfcd13ea0b906f2f87229650b8d93a51b2e839ebd, 0x3a925503970d40d36d2329e3846e09fcfc9b6acb, 0x424485f89ea52839fdb30640eb7dd7e0078e12fb",34338074408866,34181626071832,"[34338074408866, 93898930, 70994, 108053613801176450, 34181626071832]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xc0067d751fb1172dbab1fa003efe214ee8f419b6, 0xfcd13ea0b906f2f87229650b8d93a51b2e839ebd, 0x6d7a7b251a6cac43f1798494d847e6d333f9ffca, 0x17202e8e31fe0eebdb401b2e11492f5be52c8312",34338074408866,33782076219732,"[34338074408866, 93898930, 70994, 49506710994876725768365, 33782076219732]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xc0067d751fb1172dbab1fa003efe214ee8f419b6, 0xfcd13ea0b906f2f87229650b8d93a51b2e839ebd, 0x6f118ecebc31a5ffe49b87c47ea80f93a2af0a8a, 0xa14e051af256157ce093aa54cb3b2f775358f559",34338074408866,33994300566324,"[34338074408866, 93898930, 70994, 86715942435241923, 33994300566324]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xc0067d751fb1172dbab1fa003efe214ee8f419b6, 0xfcd13ea0b906f2f87229650b8d93a51b2e839ebd, 0x700fc86c46299cf2a8fd86edadae3f57014351b0, 0x52127470de72e5ef77ca962d23125cbe096e2d81",34338074408866,33960051398249,"[34338074408866, 93898930, 70994, 340195457865334640901, 33960051398249]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xc0067d751fb1172dbab1fa003efe214ee8f419b6, 0xfcd13ea0b906f2f87229650b8d93a51b2e839ebd, 0xd6e1720b9a3bce9925e29f6b05204748097d287b, 0x8d7a93e896784a64c17a11f29067bd5416df7d60",34338074408866,33880081226075,"[34338074408866, 93898930, 70994, 27963546903843324237, 33880081226075]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xc0067d751fb1172dbab1fa003efe214ee8f419b6, 0xfcd13ea0b906f2f87229650b8d93a51b2e839ebd, 0xe24ab719209a9844e59dbfeee91ce7d8d482532e, 0xdd97fce8441dabf221b330269750b18ba82b0cd6",1376876303933641,1377226316358908,"[1376876303933641, 3765117664, 2846682, 6617084530008557657167, 1377226316358908]",350012425267
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xc0067d751fb1172dbab1fa003efe214ee8f419b6, 0xfcd13ea0b906f2f87229650b8d93a51b2e839ebd, 0x7c30ffc4fea98deb6aad172d6e3d673c962c13f5, 0xdb101efaebe66f629c6451b8b1bccf8d07a11e60",71915047498813632,72764415609565127,"[71915047498813632, 196628541933, 148645591, 20114263165821860310, 72764415609565127]",849368110751495
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x92cc4300b9fd36242900bca782b2e9e000bd5099, 0x819de42d3ab832eaf7111a222a8a5a7419f13b48, 0xb76bcf6b873cbd749854a90d477e6fe1fcbe86a6, 0xab3b031512a08c85d52c6e7c4f50170f01bf19e8",34338074408866,33686829126817,"[34338074408866, 24980498950793181, 71379, 18684409936701257240, 33686829126817]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x92cc4300b9fd36242900bca782b2e9e000bd5099, 0x819de42d3ab832eaf7111a222a8a5a7419f13b48, 0x5ed0dde7441efcd728e31cfd055c4c7efe20a57b, 0x4c083084c9d50334b343c44ec97d16011303cc73",34338074408866,33925599108528,"[34338074408866, 24980498950793181, 71379, 2108460699221258616, 33925599108528]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0x92cc4300b9fd36242900bca782b2e9e000bd5099, 0x819de42d3ab832eaf7111a222a8a5a7419f13b48, 0x4cd36d6f32586177e36179a810595a33163a20bf, 0x7dd3f5705504002dc946aeafe6629b9481b72272",34338074408866,34001223945622,"[34338074408866, 24980498950793181, 71379, 95287326048625756, 34001223945622]",0
